,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
1523,111111000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1524,111110000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1525,111110010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1526,111110001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1527,111110011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1528,10000,4,119,104,0.714826226,2.372881356,2.107142857,2.171039882,108,0
1529,1001,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1530,111100001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1531,1010,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1532,111100010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1533,111100000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1534,1011,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1535,111100011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1536,1000,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1537,1,4,451,11,0.581238194,1.042222222,4.797441365,0.001770831,447,0
1538,11,4,451,11,0.581238194,1.042222222,4.797441365,0.001770831,447,0
1539,10001,4,118,104,0.765133527,2.324786325,2.150735294,2.081838746,108,0
1540,10011,4,118,104,0.765133527,2.324786325,2.150735294,2.081838746,108,0
1541,10010,4,119,104,0.714826226,2.372881356,2.107142857,2.171039882,108,0
1542,11000,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1543,11001,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1544,11011,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1545,11010,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1546,101000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1547,101001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1548,101010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1549,101011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1550,110000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1551,110001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1552,110010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1553,110011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1554,111000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1555,111001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1556,111010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1557,111011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1558,100000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1559,1000001,4,451,11,0.581238194,1.042222222,4.797441365,0.001770831,447,0
1560,100001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1561,100010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1562,100011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1563,1001000,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1564,1001001,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1565,1000011,4,451,11,0.581238194,1.042222222,4.797441365,0.001770831,447,0
1566,1001010,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1567,1010000,4,119,104,0.714826226,2.372881356,2.107142857,2.171039882,108,0
1568,1010001,4,118,104,0.765133527,2.324786325,2.150735294,2.081838746,108,0
1569,1001011,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1570,1010010,4,119,104,0.714826226,2.372881356,2.107142857,2.171039882,108,0
1571,1010011,4,118,104,0.765133527,2.324786325,2.150735294,2.081838746,108,0
1572,1011001,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1573,1011010,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1574,1011011,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1575,1011000,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1576,1101000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1577,1101010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1578,1101011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1579,1101001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1580,1110000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1581,1110001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1582,1110011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1583,1110010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1584,1111000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1585,1111001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1586,1111010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1587,1100001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1588,1100010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1589,1100000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1590,1111011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1591,1100011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1592,10000001,4,451,11,0.581238194,1.042222222,4.797441365,0.001770831,447,0
1593,10001001,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1594,10001000,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1595,10001011,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1596,10001010,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1597,10000011,4,451,11,0.581238194,1.042222222,4.797441365,0.001770831,447,0
1598,10010000,4,119,104,0.714826226,2.372881356,2.107142857,2.171039882,108,0
1599,10010001,4,118,104,0.765133527,2.324786325,2.150735294,2.081838746,108,0
1600,10010011,4,118,104,0.765133527,2.324786325,2.150735294,2.081838746,108,0
1601,10010010,4,119,104,0.714826226,2.372881356,2.107142857,2.171039882,108,0
1602,10011001,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1603,10011000,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1604,10011010,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1605,10011011,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1606,10101000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1607,10101001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1608,10101010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1609,10101011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1610,10,4,470,0,1,1,5,0,468,0
1611,10110001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1612,10110000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1613,10100001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1614,10100000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1615,10100010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1616,10110010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1617,10110011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1618,10100011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1619,10111000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1620,10111001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1621,10111010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1622,10111011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1623,11000001,4,451,11,0.581238194,1.042222222,4.797441365,0.001770831,447,0
1624,11001001,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1625,11001000,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1626,11000011,4,451,11,0.581238194,1.042222222,4.797441365,0.001770831,447,0
1627,11001010,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1628,11001011,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1629,11010010,4,119,104,0.714826226,2.372881356,2.107142857,2.171039882,108,0
1630,11010001,4,118,104,0.765133527,2.324786325,2.150735294,2.081838746,108,0
1631,11010000,4,119,104,0.714826226,2.372881356,2.107142857,2.171039882,108,0
1632,1000000,4,470,0,1,1,5,0,468,0
1633,11010011,4,118,104,0.765133527,2.324786325,2.150735294,2.081838746,108,0
1634,11011000,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1635,11011001,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1636,11011010,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1637,1000010,4,470,0,1,1,5,0,468,0
1638,11011011,4,106,11,0.577350269,1.285714286,3.888888889,0.289407191,100,0
1639,11101000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1640,11101001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1641,11101010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1642,11101011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1643,11110000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1644,11110001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1645,11110011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1646,11110010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1647,11100001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1648,11100000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1649,11100010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1650,11111001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1651,11111000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1652,11111011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1653,11111010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1654,11100011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1655,100001001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1656,100001000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1657,100001010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1658,100001011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1659,10000010,4,470,0,1,1,5,0,468,0
1660,10000000,4,470,0,1,1,5,0,468,0
1661,100010001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1662,100010000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1663,100010010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1664,100010011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1665,100011000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1666,100011001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1667,100000001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1668,100000010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1669,100000000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1670,100011011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1671,100011010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1672,100000011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1673,100101000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1674,100101001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1675,100101010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1676,100101011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1677,100110000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1678,100110001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1679,100110010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1680,100110011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1681,100111000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1682,100111001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1683,100111011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1684,100111010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1685,100100001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1686,100100010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1687,100100000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1688,100100011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1689,101001000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1690,101001001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1691,101001010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1692,101001011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1693,11000000,4,470,0,1,1,5,0,468,0
1694,101010001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1695,101010000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1696,101010010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1697,11000010,4,470,0,1,1,5,0,468,0
1698,101010011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1699,101011000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1700,101011001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1701,101011010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1702,101011011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1703,101000000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1704,101000001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1705,101000011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1706,101000010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1707,101101000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1708,101101001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1709,101101010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1710,101101011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1711,101110010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1712,101110000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1713,101110001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1714,101110011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1715,101111000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1716,101111001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1717,101111010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1718,101111011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1719,101100001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1720,101100010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1721,101100000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1722,101100011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1723,110001000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1724,110001001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1725,110001011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1726,110001010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1727,110010000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1728,110010010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1729,110010001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1730,110011001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1731,110011011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1732,110011000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1733,110010011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1734,110011010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1735,110000000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1736,110000001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1737,110101000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1738,110101010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1739,110101001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1740,110000010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1741,110101011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1742,110000011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1743,110110001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1744,110110000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1745,110110010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1746,110110011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1747,110111000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1748,110111001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1749,110111010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1750,110111011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1751,111001001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1752,111001010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1753,111001000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1754,110100001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1755,110100011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1756,110100000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1757,110100010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1758,111001011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1759,111010001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1760,111010000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1761,111010010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1762,111010011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1763,111011001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1764,111011000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1765,111011010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1766,111011011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1767,111101000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1768,111101001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1769,111000000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1770,111000001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1771,111000011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1772,111000010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1773,111101010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1774,111101011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1775,111110000,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1776,111110010,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1777,111110011,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1778,111110001,4,110,11,0.542326145,1.23853211,4.037037037,0.470279816,104,0
1779,111111000,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1780,111111001,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1781,111111010,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1782,111111011,4,106,11,0.659380473,1.285714286,3.888888889,0.289407191,100,0
1783,111100001,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1784,111100011,4,167,28,0.358057437,1.168674699,4.278350515,0.028108369,164,0
1785,111100000,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1786,1010,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1787,1001,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1788,1000,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1789,1011,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1790,1,5,448,12,0.650791373,1.046979866,5.730769231,0.002192295,444,0
1791,111100010,4,167,28,0.285365073,1.168674699,4.278350515,0.028108369,164,0
1792,11,5,448,12,0.650791373,1.046979866,5.730769231,0.002192295,444,0
1793,10000,5,109,18,0.787726361,1.388888889,4.32,0.435756744,103,0
1794,10001,5,109,18,0.777341887,1.388888889,4.32,0.435756744,103,0
1795,10010,5,109,18,0.787726361,1.388888889,4.32,0.435756744,103,0
1796,10011,5,109,18,0.777341887,1.388888889,4.32,0.435756744,103,0
1797,11000,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1798,11010,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1799,11011,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1800,11001,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1801,101000,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1802,101001,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1803,101010,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1804,101011,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1805,110000,5,105,12,0.913811549,1.173076923,5.114754098,0.029091517,101,0
1806,110001,5,105,12,0.913811549,1.173076923,5.114754098,0.029091517,101,0
1807,110010,5,105,12,0.913811549,1.173076923,5.114754098,0.029091517,101,0
1808,110011,5,105,12,0.913811549,1.173076923,5.114754098,0.029091517,101,0
1809,111001,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1810,111000,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1811,111010,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1812,111011,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1813,100010,5,165,29,0.336463292,1.176829268,5.098445596,0.030887266,162,0
1814,100011,5,165,29,0.418039809,1.176829268,5.098445596,0.030887266,162,0
1815,100001,5,165,29,0.418039809,1.176829268,5.098445596,0.030887266,162,0
1816,1000001,5,448,12,0.650791373,1.046979866,5.730769231,0.002192295,444,0
1817,1001000,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1818,1001010,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1819,1001001,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1820,100000,5,165,29,0.336463292,1.176829268,5.098445596,0.030887266,162,0
1821,1000011,5,448,12,0.650791373,1.046979866,5.730769231,0.002192295,444,0
1822,1001011,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1823,1010001,5,109,18,0.777341887,1.388888889,4.32,0.435756744,103,0
1824,1010000,5,109,18,0.787726361,1.388888889,4.32,0.435756744,103,0
1825,1010010,5,109,18,0.787726361,1.388888889,4.32,0.435756744,103,0
1826,1010011,5,109,18,0.777341887,1.388888889,4.32,0.435756744,103,0
1827,1011000,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1828,1011001,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1829,1011010,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1830,1011011,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1831,1101000,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1832,1101001,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1833,1101010,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1834,1101011,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1835,1110000,5,105,12,0.913811549,1.173076923,5.114754098,0.029091517,101,0
1836,1110010,5,105,12,0.913811549,1.173076923,5.114754098,0.029091517,101,0
1837,1110011,5,105,12,0.913811549,1.173076923,5.114754098,0.029091517,101,0
1838,1110001,5,105,12,0.913811549,1.173076923,5.114754098,0.029091517,101,0
1839,1111000,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1840,1111001,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1841,1111010,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1842,1111011,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1843,1100000,5,165,29,0.336463292,1.176829268,5.098445596,0.030887266,162,0
1844,1100001,5,165,29,0.418039809,1.176829268,5.098445596,0.030887266,162,0
1845,1100010,5,165,29,0.336463292,1.176829268,5.098445596,0.030887266,162,0
1846,1100011,5,165,29,0.418039809,1.176829268,5.098445596,0.030887266,162,0
1847,10000001,5,448,12,0.650791373,1.046979866,5.730769231,0.002192295,444,0
1848,10001000,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1849,10001001,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1850,10001010,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1851,10001011,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1852,10000011,5,448,12,0.650791373,1.046979866,5.730769231,0.002192295,444,0
1853,10010000,5,109,18,0.787726361,1.388888889,4.32,0.435756744,103,0
1854,10010001,5,109,18,0.777341887,1.388888889,4.32,0.435756744,103,0
1855,10010010,5,109,18,0.787726361,1.388888889,4.32,0.435756744,103,0
1856,10010011,5,109,18,0.777341887,1.388888889,4.32,0.435756744,103,0
1857,10011000,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1858,10011010,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1859,10011001,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1860,10011011,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1861,10101000,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1862,10101001,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1863,10101010,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1864,10101011,5,101,12,0.913811549,1.22,4.918032787,0.046948,97,0
1865,10,5,468,0,1,1,6,0,466,0
1866,10110000,5,105,12,0.913811549,1.173076923,5.114754098,0.029091517,101,0
1867,10110001,5,105,12,0.913811549,1.173076923,5.114754098,0.029091517,101,0
1868,10100001,5,165,29,0.418039809,1.176829268,5.098445596,0.030887266,162,0
1869,10100010,5,165,29,0.336463292,1.176829268,5.098445596,0.030887266,162,0
1870,10110010,5,105,12,0.913811549,1.173076923,5.114754098,0.029091517,101,0
