,encode,set_num,ign_len,rep_time,data_block_delta,similarity,label
474,010110010,1,1,16.0,4.0,0.16984155512168939,0
475,010110011,1,1,14.0,5.0,0.2867696673382022,0
476,010110100,1,1,16.0,4.0,0.3674234614174767,1
477,010110101,1,1,14.0,5.0,0.3499271061118826,0
478,010110110,1,1,16.0,4.0,0.21650635094610968,0
479,010110111,1,1,14.0,5.0,0.30316953129541624,0
480,010111000,1,1,16.0,4.0,0.1846372364689991,0
481,010111001,1,1,14.0,5.0,0.27668578554642986,0
482,010111010,1,1,16.0,4.0,0.1846372364689991,0
483,010111011,1,1,14.0,5.0,0.27668578554642986,0
484,010111100,1,1,16.0,4.0,0.21650635094610968,0
485,010111101,1,1,14.0,5.0,0.29250896965085227,0
486,010111110,1,1,16.0,4.0,0.21650635094610968,0
487,010111111,1,1,14.0,5.0,0.29250896965085227,0
488,011000011,3,1,14.333333333333334,2.3333333333333335,0.1557401656259231,1
489,011000101,1,1,16.0,7.0,0.0316227766016838,0
490,011000110,1,1,18.0,7.0,0.03481553119113957,0
491,011000111,1,1,14.0,5.0,0.2886751345948129,0
492,011001001,1,1,14.0,5.0,0.26490647141300877,0
493,011001010,1,1,16.0,4.0,0.19188064472004937,0
494,011001011,1,1,14.0,5.0,0.26490647141300877,0
495,011001100,1,1,16.0,4.0,0.22499999999999998,0
496,011001101,1,1,14.0,5.0,0.280056016805602,0
497,011001110,1,1,16.0,4.0,0.22499999999999998,0
498,011001111,1,1,14.0,5.0,0.280056016805602,0
499,011010001,2,1,11.0,4.5,0.41718346377260584,0
500,011010010,2,1,12.0,4.0,0.33492077756084465,0
501,011010011,2,1,11.0,4.5,0.39338483366910104,0
502,011010100,1,1,16.0,4.0,0.3674234614174767,1
503,011010101,1,1,14.0,5.0,0.3499271061118826,0
504,011010110,1,1,16.0,4.0,0.21650635094610968,0
505,011010111,1,1,14.0,5.0,0.30316953129541624,0
506,011011000,1,1,16.0,4.0,0.1846372364689991,0
507,011011001,1,1,14.0,5.0,0.27668578554642986,0
508,011011010,1,1,16.0,4.0,0.1846372364689991,0
509,011011011,1,1,14.0,5.0,0.27668578554642986,0
510,011011100,1,1,16.0,4.0,0.21650635094610968,0
511,011011101,1,1,14.0,5.0,0.29250896965085227,0
512,011011110,1,1,16.0,4.0,0.21650635094610968,0
513,011011111,1,1,14.0,5.0,0.29250896965085227,0
514,011100001,2,1,15.0,4.5,0.055381395367776316,0
515,011100010,2,1,16.0,4.5,0.055442484898373744,0
516,011100011,2,1,14.0,3.5,0.18361024843888468,0
517,011100100,1,1,30.0,4.0,0.04961389383568338,0
518,011100101,1,1,16.0,7.0,0.0316227766016838,0
519,011100110,1,1,18.0,7.0,0.03481553119113957,0
520,011100111,1,1,14.0,5.0,0.2886751345948129,0
521,011101000,1,1,16.0,4.0,0.19188064472004937,0
522,011101001,1,1,14.0,5.0,0.26490647141300877,0
523,011101010,1,1,16.0,4.0,0.19188064472004937,0
524,011101011,1,1,14.0,5.0,0.26490647141300877,0
525,011101100,1,1,16.0,4.0,0.22499999999999998,0
526,011101101,1,1,14.0,5.0,0.280056016805602,0
527,011101110,1,1,16.0,4.0,0.22499999999999998,0
528,011101111,1,1,14.0,5.0,0.280056016805602,0
529,011110000,1,1,16.0,4.0,0.2882306768491569,1
530,011110001,1,1,14.0,5.0,0.33436692754521175,0
531,011110010,1,1,16.0,4.0,0.16984155512168939,0
532,011110011,1,1,14.0,5.0,0.2867696673382022,0
533,011110100,1,1,16.0,4.0,0.3674234614174767,1
534,011110101,1,1,14.0,5.0,0.3499271061118826,0
535,011110110,1,1,16.0,4.0,0.21650635094610968,0
536,011110111,1,1,14.0,5.0,0.30316953129541624,0
537,011111000,1,1,16.0,4.0,0.1846372364689991,0
538,011111001,1,1,14.0,5.0,0.27668578554642986,0
539,011111010,1,1,16.0,4.0,0.1846372364689991,0
540,011111011,1,1,14.0,5.0,0.27668578554642986,0
541,011111100,1,1,16.0,4.0,0.21650635094610968,0
542,011111101,1,1,14.0,5.0,0.29250896965085227,0
543,011111110,1,1,16.0,4.0,0.21650635094610968,0
544,011111111,1,1,14.0,5.0,0.29250896965085227,0
545,100000111,1,1,14.0,5.0,0.2886751345948129,0
546,100001011,1,1,14.0,5.0,0.26490647141300877,0
547,100001101,1,1,14.0,5.0,0.280056016805602,0
548,100001110,1,1,16.0,4.0,0.22499999999999998,0
549,100001111,1,1,14.0,5.0,0.280056016805602,0
550,100010011,1,1,14.0,5.0,0.2867696673382022,0
551,100010101,1,1,14.0,5.0,0.3499271061118826,0
552,100010110,1,1,16.0,4.0,0.21650635094610968,0
553,100010111,1,1,14.0,5.0,0.30316953129541624,0
554,100011001,1,1,14.0,5.0,0.27668578554642986,0
555,100011010,1,1,16.0,4.0,0.1846372364689991,0
556,100011011,1,1,14.0,5.0,0.27668578554642986,0
557,100011100,1,1,16.0,4.0,0.21650635094610968,0
558,100011101,1,1,14.0,5.0,0.29250896965085227,0
559,100011110,1,1,16.0,4.0,0.21650635094610968,0
560,100011111,1,1,14.0,5.0,0.29250896965085227,0
561,100100011,2,1,14.0,3.5,0.18361024843888468,0
562,100100101,1,1,16.0,7.0,0.0316227766016838,0
563,100100110,1,1,18.0,7.0,0.03481553119113957,0
564,100100111,1,1,14.0,5.0,0.2886751345948129,0
565,100101001,1,1,14.0,5.0,0.26490647141300877,0
566,100101010,1,1,16.0,4.0,0.19188064472004937,0
567,100101011,1,1,14.0,5.0,0.26490647141300877,0
568,100101100,1,1,16.0,4.0,0.22499999999999998,0
569,100101101,1,1,14.0,5.0,0.280056016805602,0
570,100101110,1,1,16.0,4.0,0.22499999999999998,0
571,100101111,1,1,14.0,5.0,0.280056016805602,0
572,100110001,1,1,14.0,5.0,0.33436692754521175,0
573,100110010,1,1,16.0,4.0,0.16984155512168939,0
574,100110011,1,1,14.0,5.0,0.2867696673382022,0
575,100110100,1,1,16.0,4.0,0.3674234614174767,1
576,100110101,1,1,14.0,5.0,0.3499271061118826,0
577,100110110,1,1,16.0,4.0,0.21650635094610968,0
578,100110111,1,1,14.0,5.0,0.30316953129541624,0
579,100111000,1,1,16.0,4.0,0.1846372364689991,0
580,100111001,1,1,14.0,5.0,0.27668578554642986,0
581,100111010,1,1,16.0,4.0,0.1846372364689991,0
582,100111011,1,1,14.0,5.0,0.27668578554642986,0
583,100111100,1,1,16.0,4.0,0.21650635094610968,0
584,100111101,1,1,14.0,5.0,0.29250896965085227,0
585,100111110,1,1,16.0,4.0,0.21650635094610968,0
586,100111111,1,1,14.0,5.0,0.29250896965085227,0
587,101000011,2,1,14.0,3.5,0.18361024843888468,0
588,101000101,1,1,16.0,7.0,0.0316227766016838,0
589,101000110,1,1,18.0,7.0,0.03481553119113957,0
590,101000111,1,1,14.0,5.0,0.2886751345948129,0
591,101001001,1,1,14.0,5.0,0.26490647141300877,0
592,101001010,1,1,16.0,4.0,0.19188064472004937,0
593,101001011,1,1,14.0,5.0,0.26490647141300877,0
594,101001100,1,1,16.0,4.0,0.22499999999999998,0
595,101001101,1,1,14.0,5.0,0.280056016805602,0
596,101001110,1,1,16.0,4.0,0.22499999999999998,0
597,101001111,1,1,14.0,5.0,0.280056016805602,0
598,101010001,1,1,14.0,5.0,0.33436692754521175,0
599,101010010,1,1,16.0,4.0,0.16984155512168939,0
600,101010011,1,1,14.0,5.0,0.2867696673382022,0
601,101010100,1,1,16.0,4.0,0.3674234614174767,1
602,101010101,1,1,14.0,5.0,0.3499271061118826,0
603,101010110,1,1,16.0,4.0,0.21650635094610968,0
604,101010111,1,1,14.0,5.0,0.30316953129541624,0
605,101011000,1,1,16.0,4.0,0.1846372364689991,0
606,101011001,1,1,14.0,5.0,0.27668578554642986,0
607,101011010,1,1,16.0,4.0,0.1846372364689991,0
608,101011011,1,1,14.0,5.0,0.27668578554642986,0
609,101011100,1,1,16.0,4.0,0.21650635094610968,0
610,101011101,1,1,14.0,5.0,0.29250896965085227,0
611,101011110,1,1,16.0,4.0,0.21650635094610968,0
612,101011111,1,1,14.0,5.0,0.29250896965085227,0
613,101100001,2,1,15.0,4.5,0.055381395367776316,0
614,101100010,2,1,16.0,4.5,0.055442484898373744,0
615,101100011,2,1,14.0,3.5,0.18361024843888468,0
616,101100100,1,1,30.0,4.0,0.04961389383568338,0
617,101100101,1,1,16.0,7.0,0.0316227766016838,0
618,101100110,1,1,18.0,7.0,0.03481553119113957,0
619,101100111,1,1,14.0,5.0,0.2886751345948129,0
620,101101000,1,1,16.0,4.0,0.19188064472004937,0
621,101101001,1,1,14.0,5.0,0.26490647141300877,0
622,101101010,1,1,16.0,4.0,0.19188064472004937,0
623,101101011,1,1,14.0,5.0,0.26490647141300877,0
624,101101100,1,1,16.0,4.0,0.22499999999999998,0
625,101101101,1,1,14.0,5.0,0.280056016805602,0
626,101101110,1,1,16.0,4.0,0.22499999999999998,0
627,101101111,1,1,14.0,5.0,0.280056016805602,0
628,101110000,1,1,16.0,4.0,0.2882306768491569,1
629,101110001,1,1,14.0,5.0,0.33436692754521175,0
630,101110010,1,1,16.0,4.0,0.16984155512168939,0
631,101110011,1,1,14.0,5.0,0.2867696673382022,0
632,101110100,1,1,16.0,4.0,0.3674234614174767,1
633,101110101,1,1,14.0,5.0,0.3499271061118826,0
634,101110110,1,1,16.0,4.0,0.21650635094610968,0
635,101110111,1,1,14.0,5.0,0.30316953129541624,0
636,101111000,1,1,16.0,4.0,0.1846372364689991,0
637,101111001,1,1,14.0,5.0,0.27668578554642986,0
638,101111010,1,1,16.0,4.0,0.1846372364689991,0
639,101111011,1,1,14.0,5.0,0.27668578554642986,0
640,101111100,1,1,16.0,4.0,0.21650635094610968,0
641,101111101,1,1,14.0,5.0,0.29250896965085227,0
642,101111110,1,1,16.0,4.0,0.21650635094610968,0
643,101111111,1,1,14.0,5.0,0.29250896965085227,0
644,110000011,2,1,14.0,3.5,0.18361024843888468,0
645,110000101,1,1,16.0,7.0,0.0316227766016838,0
646,110000110,1,1,18.0,7.0,0.03481553119113957,0
647,110000111,1,1,14.0,5.0,0.2886751345948129,0
648,110001001,1,1,14.0,5.0,0.26490647141300877,0
649,110001010,1,1,16.0,4.0,0.19188064472004937,0
650,110001011,1,1,14.0,5.0,0.26490647141300877,0
651,110001100,1,1,16.0,4.0,0.22499999999999998,0
652,110001101,1,1,14.0,5.0,0.280056016805602,0
653,110001110,1,1,16.0,4.0,0.22499999999999998,0
654,110001111,1,1,14.0,5.0,0.280056016805602,0
655,110010001,1,1,14.0,5.0,0.33436692754521175,0
656,110010010,1,1,16.0,4.0,0.16984155512168939,0
657,110010011,1,1,14.0,5.0,0.2867696673382022,0
658,110010100,1,1,16.0,4.0,0.3674234614174767,1
659,110010101,1,1,14.0,5.0,0.3499271061118826,0
660,110010110,1,1,16.0,4.0,0.21650635094610968,0
661,110010111,1,1,14.0,5.0,0.30316953129541624,0
662,110011000,1,1,16.0,4.0,0.1846372364689991,0
663,110011001,1,1,14.0,5.0,0.27668578554642986,0
664,110011010,1,1,16.0,4.0,0.1846372364689991,0
665,110011011,1,1,14.0,5.0,0.27668578554642986,0
666,110011100,1,1,16.0,4.0,0.21650635094610968,0
667,110011101,1,1,14.0,5.0,0.29250896965085227,0
668,110011110,1,1,16.0,4.0,0.21650635094610968,0
669,110011111,1,1,14.0,5.0,0.29250896965085227,0
670,110100001,2,1,15.0,4.5,0.055381395367776316,0
671,110100010,2,1,16.0,4.5,0.055442484898373744,0
672,110100011,2,1,14.0,3.5,0.18361024843888468,0
673,110100100,1,1,30.0,4.0,0.04961389383568338,0
674,110100101,1,1,16.0,7.0,0.0316227766016838,0
675,110100110,1,1,18.0,7.0,0.03481553119113957,0
676,110100111,1,1,14.0,5.0,0.2886751345948129,0
677,110101000,1,1,16.0,4.0,0.19188064472004937,0
678,110101001,1,1,14.0,5.0,0.26490647141300877,0
679,110101010,1,1,16.0,4.0,0.19188064472004937,0
680,110101011,1,1,14.0,5.0,0.26490647141300877,0
681,110101100,1,1,16.0,4.0,0.22499999999999998,0
682,110101101,1,1,14.0,5.0,0.280056016805602,0
683,110101110,1,1,16.0,4.0,0.22499999999999998,0
684,110101111,1,1,14.0,5.0,0.280056016805602,0
685,110110000,1,1,16.0,4.0,0.2882306768491569,1
686,110110001,1,1,14.0,5.0,0.33436692754521175,0
687,110110010,1,1,16.0,4.0,0.16984155512168939,0
688,110110011,1,1,14.0,5.0,0.2867696673382022,0
689,110110100,1,1,16.0,4.0,0.3674234614174767,1
690,110110101,1,1,14.0,5.0,0.3499271061118826,0
691,110110110,1,1,16.0,4.0,0.21650635094610968,0
692,110110111,1,1,14.0,5.0,0.30316953129541624,0
693,110111000,1,1,16.0,4.0,0.1846372364689991,0
694,110111001,1,1,14.0,5.0,0.27668578554642986,0
695,110111010,1,1,16.0,4.0,0.1846372364689991,0
696,110111011,1,1,14.0,5.0,0.27668578554642986,0
697,110111100,1,1,16.0,4.0,0.21650635094610968,0
698,110111101,1,1,14.0,5.0,0.29250896965085227,0
699,110111110,1,1,16.0,4.0,0.21650635094610968,0
700,110111111,1,1,14.0,5.0,0.29250896965085227,0
701,111000001,2,1,15.0,4.5,0.055381395367776316,0
702,111000010,2,1,16.0,4.5,0.055442484898373744,0
703,111000011,2,1,14.0,3.5,0.18361024843888468,0
704,111000100,1,1,30.0,4.0,0.04961389383568338,0
705,111000101,1,1,16.0,7.0,0.0316227766016838,0
706,111000110,1,1,18.0,7.0,0.03481553119113957,0
707,111000111,1,1,14.0,5.0,0.2886751345948129,0
708,111001000,1,1,16.0,4.0,0.19188064472004937,0
709,111001001,1,1,14.0,5.0,0.26490647141300877,0
710,111001010,1,1,16.0,4.0,0.19188064472004937,0
711,111001011,1,1,14.0,5.0,0.26490647141300877,0
712,111001100,1,1,16.0,4.0,0.22499999999999998,0
713,111001101,1,1,14.0,5.0,0.280056016805602,0
714,111001110,1,1,16.0,4.0,0.22499999999999998,0
715,111001111,1,1,14.0,5.0,0.280056016805602,0
716,111010000,1,1,16.0,4.0,0.2882306768491569,1
717,111010001,1,1,14.0,5.0,0.33436692754521175,0
718,111010010,1,1,16.0,4.0,0.16984155512168939,0
719,111010011,1,1,14.0,5.0,0.2867696673382022,0
720,111010100,1,1,16.0,4.0,0.3674234614174767,1
721,111010101,1,1,14.0,5.0,0.3499271061118826,0
722,111010110,1,1,16.0,4.0,0.21650635094610968,0
723,111010111,1,1,14.0,5.0,0.30316953129541624,0
724,111011000,1,1,16.0,4.0,0.1846372364689991,0
725,111011001,1,1,14.0,5.0,0.27668578554642986,0
726,111011010,1,1,16.0,4.0,0.1846372364689991,0
727,111011011,1,1,14.0,5.0,0.27668578554642986,0
728,111011100,1,1,16.0,4.0,0.21650635094610968,0
729,111011101,1,1,14.0,5.0,0.29250896965085227,0
730,111011110,1,1,16.0,4.0,0.21650635094610968,0
731,111011111,1,1,14.0,5.0,0.29250896965085227,0
732,111100000,2,1,22.0,3.0,0.06078574612804577,0
733,111100001,2,1,15.0,4.5,0.055381395367776316,0
734,111100010,2,1,16.0,4.5,0.055442484898373744,0
735,111100011,2,1,14.0,3.5,0.18361024843888468,0
736,111100100,1,1,30.0,4.0,0.04961389383568338,0
737,111100101,1,1,16.0,7.0,0.0316227766016838,0
738,111100110,1,1,18.0,7.0,0.03481553119113957,0
739,111100111,1,1,14.0,5.0,0.2886751345948129,0
740,111101000,1,1,16.0,4.0,0.19188064472004937,0
741,111101001,1,1,14.0,5.0,0.26490647141300877,0
742,111101010,1,1,16.0,4.0,0.19188064472004937,0
743,111101011,1,1,14.0,5.0,0.26490647141300877,0
744,111101100,1,1,16.0,4.0,0.22499999999999998,0
745,111101101,1,1,14.0,5.0,0.280056016805602,0
746,111101110,1,1,16.0,4.0,0.22499999999999998,0
747,111101111,1,1,14.0,5.0,0.280056016805602,0
748,111110000,1,1,16.0,4.0,0.2882306768491569,1
749,111110001,1,1,14.0,5.0,0.33436692754521175,0
750,111110010,1,1,16.0,4.0,0.16984155512168939,0
751,111110011,1,1,14.0,5.0,0.2867696673382022,0
752,111110100,1,1,16.0,4.0,0.3674234614174767,1
753,111110101,1,1,14.0,5.0,0.3499271061118826,0
754,111110110,1,1,16.0,4.0,0.21650635094610968,0
755,111110111,1,1,14.0,5.0,0.30316953129541624,0
756,111111000,1,1,16.0,4.0,0.1846372364689991,0
757,111111001,1,1,14.0,5.0,0.27668578554642986,0
758,111111010,1,1,16.0,4.0,0.1846372364689991,0
759,111111011,1,1,14.0,5.0,0.27668578554642986,0
760,111111100,1,1,16.0,4.0,0.21650635094610968,0
761,111111101,1,1,14.0,5.0,0.29250896965085227,0
762,111111110,1,1,16.0,4.0,0.21650635094610968,0
763,111111111,1,1,14.0,5.0,0.29250896965085227,0
764,000001111,1,2,14.0,5.0,0.280056016805602,0
765,000010111,1,2,14.0,5.0,0.30316953129541624,0
766,000011011,1,2,14.0,5.0,0.27668578554642986,0
767,000011101,1,2,14.0,5.0,0.29250896965085227,0
768,000011110,1,2,16.0,4.0,0.21650635094610968,0
769,000011111,1,2,14.0,5.0,0.29250896965085227,0
770,000100111,1,2,14.0,5.0,0.3572172541558802,0
771,000101011,1,2,14.0,5.0,0.26490647141300877,0
772,000101101,1,2,14.0,5.0,0.280056016805602,0
773,000101110,1,2,16.0,4.0,0.22499999999999998,0
774,000101111,1,2,14.0,5.0,0.280056016805602,0
775,000110011,1,2,14.0,5.0,0.2867696673382022,0
776,000110101,1,2,14.0,5.0,0.3499271061118826,0
777,000110110,1,2,16.0,4.0,0.21650635094610968,0
778,000110111,1,2,14.0,5.0,0.30316953129541624,0
779,000111001,1,2,14.0,5.0,0.27668578554642986,0
780,000111010,1,2,16.0,4.0,0.1846372364689991,0
781,000111011,1,2,14.0,5.0,0.27668578554642986,0
782,000111100,1,2,16.0,4.0,0.21650635094610968,0
783,000111101,1,2,14.0,5.0,0.29250896965085227,0
784,000111110,1,2,16.0,4.0,0.21650635094610968,0
785,000111111,1,2,14.0,5.0,0.29250896965085227,0
786,001000111,1,2,14.0,5.0,0.2886751345948129,0
787,001001011,1,2,14.0,5.0,0.26490647141300877,0
788,001001101,1,2,14.0,5.0,0.280056016805602,0
789,001001110,1,2,16.0,4.0,0.22499999999999998,0
790,001001111,1,2,14.0,5.0,0.280056016805602,0
791,001010011,2,2,10.5,4.5,0.39338483366910104,0
792,001010101,1,2,14.0,5.0,0.3499271061118826,0
793,001010110,1,2,16.0,4.0,0.21650635094610968,0
794,001010111,1,2,14.0,5.0,0.30316953129541624,0
795,001011001,1,2,14.0,5.0,0.27668578554642986,0
796,001011010,1,2,16.0,4.0,0.1846372364689991,0
797,001011011,1,2,14.0,5.0,0.27668578554642986,0
798,001011100,1,2,16.0,4.0,0.21650635094610968,0
799,001011101,1,2,14.0,5.0,0.29250896965085227,0
800,001011110,1,2,16.0,4.0,0.21650635094610968,0
801,001011111,1,2,14.0,5.0,0.29250896965085227,0
802,001100011,2,2,13.0,4.0,0.1863230537914146,0
803,001100101,1,2,14.0,5.0,0.3628873693012116,0
804,001100110,1,2,16.0,4.0,0.2886751345948129,1
805,001100111,1,2,14.0,5.0,0.2886751345948129,0
806,001101001,1,2,14.0,5.0,0.26490647141300877,0
807,001101010,1,2,16.0,4.0,0.19188064472004937,0
808,001101011,1,2,14.0,5.0,0.26490647141300877,0
809,001101100,1,2,16.0,4.0,0.22499999999999998,0
810,001101101,1,2,14.0,5.0,0.280056016805602,0
811,001101110,1,2,16.0,4.0,0.22499999999999998,0
812,001101111,1,2,14.0,5.0,0.280056016805602,0
813,001110001,1,2,14.0,5.0,0.33436692754521175,0
814,001110010,1,2,16.0,4.0,0.16984155512168939,0
815,001110011,1,2,14.0,5.0,0.2867696673382022,0
816,001110100,1,2,16.0,4.0,0.3674234614174767,1
817,001110101,1,2,14.0,5.0,0.3499271061118826,0
818,001110110,1,2,16.0,4.0,0.21650635094610968,0
819,001110111,1,2,14.0,5.0,0.30316953129541624,0
820,001111000,1,2,16.0,4.0,0.1846372364689991,0
821,001111001,1,2,14.0,5.0,0.27668578554642986,0
822,001111010,1,2,16.0,4.0,0.1846372364689991,0
823,001111011,1,2,14.0,5.0,0.27668578554642986,0
824,001111100,1,2,16.0,4.0,0.21650635094610968,0
825,001111101,1,2,14.0,5.0,0.29250896965085227,0
826,001111110,1,2,16.0,4.0,0.21650635094610968,0
827,001111111,1,2,14.0,5.0,0.29250896965085227,0
828,010000111,1,2,14.0,5.0,0.3572172541558802,0
829,010001011,1,2,14.0,5.0,0.26490647141300877,0
830,010001101,1,2,14.0,5.0,0.280056016805602,0
831,010001110,1,2,16.0,4.0,0.22499999999999998,0
832,010001111,1,2,14.0,5.0,0.280056016805602,0
833,010010011,2,2,10.5,4.5,0.39338483366910104,0
834,010010101,1,2,14.0,5.0,0.3499271061118826,0
835,010010110,1,2,16.0,4.0,0.2711088342345192,1
836,010010111,1,2,14.0,5.0,0.30316953129541624,0
837,010011001,1,2,14.0,5.0,0.27668578554642986,0
838,010011010,1,2,16.0,4.0,0.1846372364689991,0
839,010011011,1,2,14.0,5.0,0.27668578554642986,0
840,010011100,1,2,16.0,4.0,0.21650635094610968,0
841,010011101,1,2,14.0,5.0,0.29250896965085227,0
842,010011110,1,2,16.0,4.0,0.21650635094610968,0
843,010011111,1,2,14.0,5.0,0.29250896965085227,0
844,010100011,2,2,13.0,4.0,0.21727572002421508,0
845,010100101,1,2,17.0,7.0,0.05262348115842176,1
846,010100110,1,2,24.0,7.0,0.06067798762169179,0
847,010100111,1,2,14.0,5.0,0.3572172541558802,0
848,010101001,1,2,14.0,5.0,0.26490647141300877,0
849,010101010,1,2,16.0,4.0,0.19188064472004937,0
850,010101011,1,2,14.0,5.0,0.26490647141300877,0
851,010101100,1,2,16.0,4.0,0.22499999999999998,0
852,010101101,1,2,14.0,5.0,0.280056016805602,0
853,010101110,1,2,16.0,4.0,0.22499999999999998,0
854,010101111,1,2,14.0,5.0,0.280056016805602,0
855,010110001,1,2,14.0,5.0,0.33436692754521175,0
856,010110010,1,2,16.0,4.0,0.16984155512168939,0
857,010110011,1,2,14.0,5.0,0.2867696673382022,0
858,010110100,1,2,16.0,4.0,0.3674234614174767,1
859,010110101,1,2,14.0,5.0,0.3499271061118826,0
860,010110110,1,2,16.0,4.0,0.21650635094610968,0
861,010110111,1,2,14.0,5.0,0.30316953129541624,0
862,010111000,1,2,16.0,4.0,0.1846372364689991,0
863,010111001,1,2,14.0,5.0,0.27668578554642986,0
864,010111010,1,2,16.0,4.0,0.1846372364689991,0
865,010111011,1,2,14.0,5.0,0.27668578554642986,0
866,010111100,1,2,16.0,4.0,0.21650635094610968,0
867,010111101,1,2,14.0,5.0,0.29250896965085227,0
868,010111110,1,2,16.0,4.0,0.21650635094610968,0
869,010111111,1,2,14.0,5.0,0.29250896965085227,0
870,011000011,3,2,13.333333333333334,2.6666666666666665,0.15754870252760975,1
871,011000101,1,2,14.0,5.0,0.3628873693012116,0
872,011000110,1,2,16.0,4.0,0.2886751345948129,1
873,011000111,1,2,14.0,5.0,0.2886751345948129,0
874,011001001,1,2,14.0,5.0,0.26490647141300877,0
875,011001010,1,2,16.0,4.0,0.19188064472004937,0
876,011001011,1,2,14.0,5.0,0.26490647141300877,0
